pH,N,P,K,OC,Fe,Rainfall,Temperature,Humidity,Min PPH,Already Grown,Season_Kharif,Season_Rabi,Season_Whole year,Crop_Arhar,Crop_Bajra,Crop_Cotton,Crop_Gram,Crop_Groundnut,Crop_Jowar,Crop_Maize,Crop_Moong,Crop_Mustard,Crop_Nigerseed,Crop_Ragi,Crop_Rice,Crop_Safflower,Crop_Sesamum,Crop_Soyabean,Crop_Sugarcane,Crop_Sunflower,Crop_Urad,Crop_Wheat
7.484,272.108,43.11,395.941,0.583,4.636,810.8,24.978,96.841,-5349.38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.484,272.108,43.11,395.941,0.583,4.636,779.8,25.115,98.523,-7828.082,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.484,272.108,43.11,395.941,0.583,4.636,914.8,26.031,84.784,-6092.285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.484,272.108,43.11,395.941,0.583,4.636,819.8,26.692,81.284,-7713.114,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.484,272.108,43.11,395.941,0.583,4.636,638.2,25.979,85.002,-7755.008,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.484,272.108,43.11,395.941,0.583,4.636,939.3,25.735,91.361,-20325.956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.484,272.108,43.11,395.941,0.583,4.636,721.1,25.639,91.649,-19600.533,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,621.748,26.541,72.607,1625.472,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,762.001,26.928,70.638,1497.316,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,596.004,25.875,77.461,974.922,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,586.3,26.223,75.087,1230.692,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,567.5,26.17,75.277,1660.192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,423.753,26.49,72.945,-2044.034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,734.9,25.819,79.742,-362.251,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,860.1,26.845,66.672,-186.477,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,1092.3,25.586,77.829,-2733.521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,1159.0,26.673,71.199,-5129.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,910.7,25.477,84.305,-5497.205,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,810.8,26.791,70.065,-5947.297,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,779.8,26.538,71.436,-8865.777,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,914.8,25.132,84.042,-8391.986,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,819.8,25.275,86.116,-10106.204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,939.3,26.918,70.423,-22417.831,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.745,249.382,18.432,395.474,0.48,2.608,721.1,26.175,73.21,-19623.26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,963.346,26.752,70.488,1726.512,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,549.94,27.774,64.561,2055.57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,394.285,27.521,65.005,1127.657,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,720.156,27.044,70.162,-823.79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,973.8,28.402,61.204,-16.04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,700.8,27.458,64.278,-881.825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,1128.8,27.135,71.409,-2485.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,1118.6,27.008,71.575,-3603.62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,801.7,26.711,69.424,-5480.63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,701.8,28.094,62.041,-5599.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,1266.4,26.573,76.779,-9463.29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,902.1,28.244,60.797,-7433.477,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,1066.1,27.922,62.305,-5328.117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,289.339,11.564,397.254,0.449,2.289,1493.5,26.133,76.51,-17407.91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,646.775,27.522,68.33,1305.722,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,1005.507,28.679,62.945,1586.011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,991.433,27.157,69.846,1697.916,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,785.872,27.799,65.865,2191.005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,638.754,27.753,65.29,1210.295,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,801.727,27.512,68.633,-823.79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,973.8,27.776,64.566,-66.54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,700.8,28.674,61.436,-846.061,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,1128.8,27.705,64.734,-2485.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,1118.6,27.374,71.926,-3941.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,801.7,28.582,57.379,-5200.63,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,701.8,26.941,70.071,-5739.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,1266.4,28.358,62.345,-8244.828,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,902.1,26.799,77.452,-6616.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,1066.1,28.511,61.071,-1411.45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.73,262.377,22.634,390.687,0.426,4.308,1493.5,28.182,62.651,-14282.91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,790.323,28.243,63.619,16216.44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,923.362,26.634,70.759,22923.48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,510.889,27.616,65.411,19356.975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,395.544,27.253,66.494,21911.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,685.537,26.84,71.327,20993.953,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,973.8,28.093,58.681,22852.829,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,1128.8,27.876,62.992,18262.022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,1118.6,26.36,76.555,42906.831,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,1103.6,28.025,60.22,37980.729,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,801.7,27.705,61.954,47312.473,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,701.8,25.923,81.336,44099.853,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,1266.4,26.104,76.221,24813.984,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,902.1,27.314,63.795,22952.014,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,1066.1,28.187,57.169,51775.052,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,1493.5,27.245,69.557,68576.145,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.841,281.022,22.882,565.604,0.493,3.99,834.8,26.923,72.574,15134.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,791.404,28.895,61.509,12777.115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,955.169,27.297,68.532,19593.916,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,583.958,28.218,63.418,16134.486,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,487.989,27.875,64.445,19527.628,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,704.047,27.638,68.019,18720.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,973.8,27.432,70.628,24703.381,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1128.8,27.131,68.685,21387.148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1118.6,28.538,61.13,20633.624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1103.6,26.99,75.775,38837.122,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,801.7,28.69,59.895,44219.528,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,701.8,28.363,61.44,44766.001,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1266.4,26.543,75.702,25891.89,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,902.1,26.728,77.887,20463.908,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1066.1,27.965,63.294,97996.067,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,1493.5,28.856,60.209,107754.807,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63,260.815,25.898,602.551,0.457,3.171,834.8,27.893,63.469,21301.568,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,694.426,27.378,67.379,20358.883,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,707.404,26.087,74.402,18713.076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,405.149,26.838,70.183,15039.384,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,401.506,26.415,72.439,18650.263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,461.474,26.506,72.544,13359.145,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,638.5,26.287,75.911,21839.481,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,846.3,27.325,62.14,28795.676,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,801.8,25.914,73.904,35393.035,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,618.4,27.133,66.967,43164.305,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,607.2,25.792,80.96,44460.653,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,592.4,27.265,65.771,47040.403,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,968.0,26.981,67.196,50777.244,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,658.4,25.404,80.596,31508.276,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,526.6,25.565,82.905,18834.849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,839.6,26.636,68.886,72981.844,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.004,231.718,13.521,521.653,0.417,2.929,413.0,27.408,66.179,5537.121,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,803.169,27.628,65.308,18297.198,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,692.426,26.315,72.398,19885.739,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,529.087,26.983,68.432,21770.19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,486.718,26.796,69.279,20180.049,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,496.948,26.847,69.265,15895.835,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,638.5,27.646,64.286,17936.256,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,846.3,26.555,73.465,26581.918,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,801.8,26.446,73.57,28959.148,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,618.4,27.569,60.335,30222.769,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,607.2,26.191,71.451,29773.044,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,592.4,27.381,64.979,35295.524,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,968.0,26.072,78.232,22883.635,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,658.4,27.51,63.844,15743.574,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,526.6,27.233,65.173,20233.34,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,839.6,25.693,77.795,41974.959,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.679,155.208,31.756,592.859,0.522,3.68,413.0,25.85,80.056,695.145,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,781.034,27.884,64.566,17335.305,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,851.161,26.392,71.548,23620.776,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,475.908,27.286,66.794,14859.091,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,401.794,26.907,68.133,22856.59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,626.574,26.643,71.556,23523.504,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,973.8,27.015,66.067,31098.906,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1128.8,26.951,66.193,26351.186,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1118.6,26.65,73.292,27111.487,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1103.6,26.531,73.404,42682.149,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,801.7,27.749,59.189,47032.615,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,701.8,26.255,71.102,40796.56,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1266.4,27.545,64.16,28101.311,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,902.1,26.126,78.463,15155.18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1066.1,27.685,62.945,31993.133,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,1493.5,27.384,64.365,86108.211,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.728,298.268,15.905,475.047,0.527,4.231,834.8,25.716,77.984,12365.705,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,974.975,29.008,63.917,18469.394,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,983.112,27.764,69.798,25188.866,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1012.79,27.818,69.047,18941.355,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1053.312,27.992,67.451,19596.749,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,870.089,28.254,67.232,16785.803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,973.8,26.832,82.091,28430.612,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1128.8,29.126,62.251,23759.108,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1118.6,28.089,66.216,37106.719,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1103.6,27.735,73.633,40113.09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,801.7,27.595,73.943,46084.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,701.8,29.028,58.313,37425.162,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1266.4,27.27,72.144,18593.854,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,902.1,28.788,63.37,24584.51,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1066.1,27.118,79.648,73137.54,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,1493.5,28.952,62.004,52156.819,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.229,292.591,37.798,505.546,0.476,7.61,834.8,28.599,63.799,27482.506,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,1143.334,27.2,67.564,22088.963,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,1024.92,26.156,72.478,18308.865,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,771.693,26.586,71.829,16377.131,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,790.261,26.015,74.534,20015.112,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,739.984,26.408,72.545,13053.385,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,734.9,25.124,81.652,30508.254,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.854,220.392,20.47,484.549,0.497,4.866,1092.3,26.362,69.708,24070.855,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
